Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
Big Town Biography,"The 100th anniversary of the creation of Greater New York via consolidation of what had previously been dozens of separate communities. These are the greatest moment in New York City history, recreated from the news and picture files of the New York Daily News. From Typhoid Mary to the opening of Yankee Stadium to the unforgettable blackout, it's a time to remember. This 224 page book is a colorful panoply of politics, culture, crime, sports, etc.... The personalities, the events, the flow of time. The Daily News, for so long the eyes and the ears of the city, chronicles the past and brings it back to life in ""Big Town Big Time!""",['Jay Maeder'],http://books.google.com/books/content?id=29R4MyhnVb4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=29R4MyhnVb4C&printsec=frontcover&dq=Big+Town+Biography&hl=&cd=1&source=gbs_api,Sports Publishing LLC,1998-12-01,http://books.google.com/books?id=29R4MyhnVb4C&dq=Big+Town+Biography&hl=&source=gbs_api,['History'],
Revolutionary Mexico : The Coming and Process of the Mexican Revolution,"Looks at the Mexican Revolution against the background of world history, discusses the causes of the revolt, and compares it with those in Iran, Russia, and China",['John Mason Hart'],http://books.google.com/books/content?id=-a8wDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=-a8wDwAAQBAJ&printsec=frontcover&dq=Revolutionary+Mexico+:+The+Coming+and+Process+of+the+Mexican+Revolution&hl=&cd=1&source=gbs_api,Univ of California Press,1997-12-15,http://books.google.nl/books?id=-a8wDwAAQBAJ&dq=Revolutionary+Mexico+:+The+Coming+and+Process+of+the+Mexican+Revolution&hl=&source=gbs_api,['History'],
Asymmetric Conflicts : War Initiation by Weaker Powers (Cambridge Studies in International Relations),"The key argument of deterrence theory is that the military superiority of a relatively strong power, coupled with a credible retaliatory threat, will prevent attack. This text's challenge of the assumption has wide implications for the study of war, deterrence, diplomacy and strategy.","['T. V. Paul', 'Thazha Varkey Paul']",http://books.google.com/books/content?id=Sc0YjTKul5MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=Sc0YjTKul5MC&printsec=frontcover&dq=Asymmetric+Conflicts+:+War+Initiation+by+Weaker+Powers+(Cambridge+Studies+in+International+Relations)&hl=&cd=1&source=gbs_api,Cambridge University Press,1994-03-10,http://books.google.com/books?id=Sc0YjTKul5MC&dq=Asymmetric+Conflicts+:+War+Initiation+by+Weaker+Powers+(Cambridge+Studies+in+International+Relations)&hl=&source=gbs_api,['History'],
THE ARCHIVES OF EBLA: AN EMPIRE INSCRIBED IN CLAY,"Discusses the culture, society, government, and religion of the ancient empire of Ebla as described in cuneiform script on fifteen thousand clay tablets discovered during archaeological excavations at Ebla",['Giovanni Pettinato'],http://books.google.com/books/content?id=DsNtAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=DsNtAAAAMAAJ&q=THE+ARCHIVES+OF+EBLA:+AN+EMPIRE+INSCRIBED+IN+CLAY&dq=THE+ARCHIVES+OF+EBLA:+AN+EMPIRE+INSCRIBED+IN+CLAY&hl=&cd=1&source=gbs_api,Doubleday Books,1981,http://books.google.nl/books?id=DsNtAAAAMAAJ&dq=THE+ARCHIVES+OF+EBLA:+AN+EMPIRE+INSCRIBED+IN+CLAY&hl=&source=gbs_api,['History'],
Rising Tide: The Untold Story of the Russian Submarines That Fought the Cold War,"For devotees of the submarine espionage stories in Blind Man's Bluff, Rising Tide tells the Soviet/Russian side of the most secretive operations of the Cold War. For the first time, seven Soviet admirals, along with leading naval historian Dr. Gary Weir, reveal the successful spying missions, the technological breakthroughs, the confrontations with U.S. forces, and the undersea disasters that killed many hundreds of sailors.With decades of experience on submarines or commanding submarine fleets, these seven senior admirals, many highly decorated, give us the inside stories. They detail the undersea successes such as the blockade of the U.S. submarine base in Bangor, Washington, and the innovative surveillance techniques they developed to trail the U.S. Sixth fleet in the Mediterranean. They reveal the development of the first nuclear submarines, profiling Dr. Peregudov, the father of the Soviet nuclear submarine and the internecine battles among Soviet bureaucrats that led to the deaths of many Russian sailors. And they give first hand accounts of deadly confrontations, such as the sinking of K-219, off Bermuda and the collision of USS Taurog and the Soviet K-108, including unpublished photos of the incident's aftermath. Rising Tide also reveals the many catastrophes and the occasional heroic rescues, and answers many questions surrounding the sensational loss of the Kursk, the most advanced vessel in the Russian fleet.Covering submarines from the first advanced diesel subs in the 1950s to the Kursk in 2000, with the authority only senior naval officials could deliver, Rising Tide is the complete story of the Soviet side of the gripping, secret life of the submariners in the Cold War.","['Gary E. Weir', 'Walter J. Boyne']",http://books.google.com/books/content?id=rDV2swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=rDV2swEACAAJ&dq=Rising+Tide:+The+Untold+Story+of+the+Russian+Submarines+That+Fought+the+Cold+War&hl=&cd=1&source=gbs_api,Basic Books,2003-10-15,http://books.google.com/books?id=rDV2swEACAAJ&dq=Rising+Tide:+The+Untold+Story+of+the+Russian+Submarines+That+Fought+the+Cold+War&hl=&source=gbs_api,['History'],2.0
Damascus Between Democracy and Dictatorship,"Between 1949 and 1957, ten coups shook Syria. Each attempt to overthrow the government was led by powers sympathetic to either the Soviet Union or the United States. Damascus Between Democracy and Dictatorship details the oscillations that rocked the Arab region during this transitional period, ultimately destroying Syria's chances for a stable democracy. Different levels of struggle are analyzed within the context of global Cold War politics, and the roles of specific leaders are critiqued.",['Sami M. Moubayed'],http://books.google.com/books/content?id=vnKK9D4r-aQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=vnKK9D4r-aQC&printsec=frontcover&dq=Damascus+Between+Democracy+and+Dictatorship&hl=&cd=1&source=gbs_api,University Press of America,2000,http://books.google.com/books?id=vnKK9D4r-aQC&dq=Damascus+Between+Democracy+and+Dictatorship&hl=&source=gbs_api,['History'],
"The search for order, 1877-1920, (The Making of America)",,['Robert H. Wiebe'],http://books.google.com/books/content?id=cu0WAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.com/books?id=cu0WAQAAIAAJ&q=The+search+for+order,+1877-1920,+(The+Making+of+America)&dq=The+search+for+order,+1877-1920,+(The+Making+of+America)&hl=&cd=1&source=gbs_api",Greenwood,1980,"http://books.google.com/books?id=cu0WAQAAIAAJ&dq=The+search+for+order,+1877-1920,+(The+Making+of+America)&hl=&source=gbs_api",['History'],4.0
Vikings: The North Atlantic Saga,"Replete with color photographs, drawings, and maps of Viking sites, artifacts, and landscapes, this book celebrates and explores the Viking saga from the combined perspectives of history, archaeology, oral tradition, literature, and natural science. The book's contributors chart the spread of marauders and traders in Europe as well as the expansion of farmers and explorers throughout the North Atlantic and into the New World. They show that Norse contacts with Native American groups were more extensive than has previously been believed, but that the outnumbered Europeans never established more than temporary settlements in North America.","['William F. Fitzhugh', 'Elisabeth Ward']",http://books.google.com/books/content?id=qgVPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=qgVPEAAAQBAJ&dq=Vikings:+The+North+Atlantic+Saga&hl=&cd=1&source=gbs_api,Smithsonian Institution,2000-04-17,http://books.google.com/books?id=qgVPEAAAQBAJ&dq=Vikings:+The+North+Atlantic+Saga&hl=&source=gbs_api,['History'],1.0
Family Tree Detective: Tracing Your Ancestors in England and Wales,"Welcomed worldwide on its first publication, this practical and lively guide for the amateur genealogist has now been fully revised and updated. The new material includes a section on medieval genealogy which targets the increasing numbers of family historians who have reached back as far as the sixteenth century and wish to go further. Heraldry is introduced for the first time. There is detail on the location and genealogical content of military records and the records of Poor Law Unions and their workhouses. Details are also included of the latest changes to the location and cost of civil registration sources. A problem-solving manual rather than a simple how-to guide, The family tree detective explains what to do when the usual methods fail and provides invaluable assistance for those without access to London’s vast resources of genealogical information.",['Colin D. Rogers'],http://books.google.com/books/content?id=I1OVhi9aoFQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=I1OVhi9aoFQC&printsec=frontcover&dq=Family+Tree+Detective:+Tracing+Your+Ancestors+in+England+and+Wales&hl=&cd=1&source=gbs_api,Manchester University Press,1997,http://books.google.com/books?id=I1OVhi9aoFQC&dq=Family+Tree+Detective:+Tracing+Your+Ancestors+in+England+and+Wales&hl=&source=gbs_api,['History'],
Zipper: An Exploration in Novelty (Reprint),"At its dawn in the early twentieth century, the new technology of aviation posed a crucial question to American and British cavalry: what do we do with the airplane? Lacking the hindsight of historical perspective, cavalry planners based their decisions on incomplete information. Harnessing the Airplane compares how the American and British armies dealt with this unique challenge. A multilayered look at a critical aspect of modern industrial warfare, this book examines the ramifications of technological innovation and its role in the fraught relationship that developed between traditional ground units and emerging air forces. Cavalry officers pondered the potential military uses of airplanes and other new technologies early on, but preferred to test them before embracing and incorporating them in their operations. Cavalrymen cautiously examined airplane capabilities, developed applications and doctrine for joint operations, and in the United States, even tried to develop their own, specially designed craft. Throughout the interwar period, instead of replacing the cavalry, airplanes were used cooperatively with cavalry forces in reconnaissance, security, communication, protection, and pursuit—a collaboration tested in maneuvers and officially blessed in both British and American doctrine. This interdependent relationship changed drastically, however, during the 1930s as aviation priorities and doctrine shifted from tactical support of ground troops toward independent strategic bombardment. Henning shows that the American and British experiences with military aviation differed. The nascent British aviation service made quicker inroads into reconnaissance and scouting, even though the British cavalry was the older institution with more-established traditions. The American cavalry, despite its youth, contested the control of reconnaissance as late as the 1930s, years after similar arguments ended in Britain. Drawing on contemporary government reports, memoirs and journals of service personnel, books, and professional and trade journals and magazines, Harnessing the Airplane is a nuanced account of the cavalry’s response to aviation over time and presents a new perspective on a significant chapter of twentieth-century military history.",['Lori A. Henning'],http://books.google.com/books/content?id=etyDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=etyDDwAAQBAJ&pg=PA212&dq=Zipper:+An+Exploration+in+Novelty+(Reprint)&hl=&cd=1&source=gbs_api,University of Oklahoma Press,2019-01-31,http://books.google.com/books?id=etyDDwAAQBAJ&dq=Zipper:+An+Exploration+in+Novelty+(Reprint)&hl=&source=gbs_api,['History'],
